id,title,abstract,keywords,pub_date,search_terms
36889637,Mildronate Has Ameliorative Effects on the Experimental Ischemia/Reperfusion Injury Model in the Rabbit Spinal Cord.,"Mildronate is a useful anti-ischemic agent and has antiinflammatory, antioxidant, and neuroprotective activities. The aim of this study is to investigate the potential neuroprotective effects of mildronate in the experimental rabbit spinal cord ischemia/reperfusion injury (SCIRI) model.Rabbits were randomized into 5 groups of 8 animals as groups 1 (control), 2 (ischemia), 3 (vehicle), 4 (30 mg/kg methylprednisolone [MP]), and 5 (100 mg/kg mildronate). The control group underwent only laparotomy. The other groups have the spinal cord ischemia model by a 20-minute aortic occlusion just caudal to the renal artery. The malondialdehyde and catalase levels and caspase-3, myeloperoxidase, and xanthine oxidase activities were investigated. Neurologic, histopathologic, and ultrastructural evaluations were also performed.The serum and tissue myeloperoxidase, malondialdehyde, and caspase-3 values of the ischemia and vehicle groups were statistically significantly higher than those of the MP and mildronate groups (P < 0.001). Serum and tissue catalase values of the ischemia and vehicle groups were statistically significantly lower than those of the control, MP, and mildronate groups (P < 0.001). The histopathologic evaluation showed a statistically significantly lower score in the mildronate and MP groups than in the ischemia and vehicle groups (P < 0.001). The modified Tarlov scores of the ischemia and vehicle groups were statistically significantly lower than those of the control, MP, and mildronate groups (P < 0.001).This study presented the antiinflammatory, antioxidant, antiapoptotic, and neuroprotective effects of mildronate on SCIRI. Future studies will elucidate its possible use in clinical settings in SCIRI.","['Antiapoptotic', 'Antiinflammatory', 'Antioxidant', 'Ischemia/reperfusion', 'Mildronate', 'Neuroprotective']",2022-11-29,"['ischemia', 'reperfusion']"
36889378,The role of histone deacetylases in cardiac energy metabolism in heart diseases.,"Heart diseases are associated with substantial morbidity and mortality worldwide. The underlying mechanisms and pathological changes associated with cardiac diseases are exceptionally complex. Highly active cardiomyocytes require sufficient energy metabolism to maintain their function. Under physiological conditions, the choice of fuel is a delicate process that depends on the whole body and organs to support the normal function of heart tissues. However, disordered cardiac metabolism has been discovered to play a key role in many forms of heart diseases, including ischemic heart disease, cardiac hypertrophy, heart failure, and cardiac injury induced by diabetes or sepsis. Regulation of cardiac metabolism has recently emerged as a novel approach to treat heart diseases. However, little is known about cardiac energy metabolic regulators. Histone deacetylases (HDACs), a class of epigenetic regulatory enzymes, are involved in the pathogenesis of heart diseases, as reported in previous studies. Notably, the effects of HDACs on cardiac energy metabolism are gradually being explored. Our knowledge in this respect would facilitate the development of novel therapeutic strategies for heart diseases. The present review is based on the synthesis of our current knowledge concerning the role of HDAC regulation in cardiac energy metabolism in heart diseases. In addition, the role of HDACs in different models is discussed through the examples of myocardial ischemia, ischemia/reperfusion, cardiac hypertrophy, heart failure, diabetic cardiomyopathy, and diabetes- or sepsis-induced cardiac injury. Finally, we discuss the application of HDAC inhibitors in heart diseases and further prospects, thus providing insights into new treatment possibilities for different heart diseases.","['Cardiac energy metabolism', 'Cardiac hypertrophy', 'Diabetic cardiomyopathy', 'Heart failure', 'Histone deacetylases', 'Myocardial ischemia/reperfusion']",2022-12-23,"['ischemia', 'reperfusion']"
36888762,Effect of dexmedetomidine on tourniquet-induced skeletal muscle injury.,"The aim of this study was to investigate whether dexmedetomidine could reduce tourniquet-induced skeletal muscle injury.C57BL6 male mice were randomly assigned to sham, ischemia/reperfusion, and dexmedetomidine groups. Mice in the ischemia/reperfusion and dexmedetomidine groups received normal saline solution and dexmedetomidine intraperitoneally, respectively. The sham group underwent the same procedure as the ischemia/reperfusion group, with the exception of tourniquet application. Subsequently, the ultrastructure of the gastrocnemius muscle was observed, and its contractile force was examined. In addition, Toll-like receptor 4 and nuclear factor-κB expression within muscles was detected by Western blot.Dexmedetomidine alleviated myocyte damage and increased the contractility of skeletal muscles. Moreover, dexmedetomidine significantly inhibited the expression of Toll-like receptor 4/nuclear factor-κB in the gastrocnemius muscle.Taken together, these results demonstrate that dexmedetomidine administration attenuated tourniquet-induced structural and functional impairment of the skeletal muscle, partly through inactivation of the Toll-like receptor 4/nuclear factor-κB pathway.",[],2022-10-15,"['ischemia', 'reperfusion']"
36884028,β3AR-Dependent Brain-Derived Neurotrophic Factor (BDNF) Generation Limits Chronic Postischemic Heart Failure.,"Loss of brain-derived neurotrophic factor (BDNF)/TrkB (tropomyosin kinase receptor B) signaling accounts for brain and cardiac disorders. In neurons, β-adrenergic receptor stimulation enhances local BDNF expression. It is unclear if this occurs in a pathophysiological relevant manner in the heart, especially in the β-adrenergic receptor-desensitized postischemic myocardium. Nor is it fully understood whether and how TrkB agonists counter chronic postischemic left ventricle (LV) decompensation, a significant unmet clinical milestone.We conducted in vitro studies using neonatal rat and adult murine cardiomyocytes, SH-SY5Y neuronal cells, and umbilical vein endothelial cells. We assessed myocardial ischemia (MI) impact in wild type, β3AR knockout, or myocyte-selective BDNF knockout (myoBDNF KO) mice in vivo (via coronary ligation [MI]) or in isolated hearts with global ischemia-reperfusion (I/R).In wild type hearts, BDNF levels rose early after MI (<24 hours), plummeting at 4 weeks when LV dysfunction, adrenergic denervation, and impaired angiogenesis ensued. The TrkB agonist, LM22A-4, countered all these adverse effects. Compared with wild type, isolated myoBDNF KO hearts displayed worse infarct size/LV dysfunction after I/R injury and modest benefits from LM22A-4. In vitro, LM22A-4 promoted neurite outgrowth and neovascularization, boosting myocyte function, effects reproduced by 7,8-dihydroxyflavone, a chemically unrelated TrkB agonist. Superfusing myocytes with the β3AR-agonist, BRL-37344, increased myocyte BDNF content, while β3AR signaling underscored BDNF generation/protection in post-MI hearts. Accordingly, the β1AR blocker, metoprolol, via upregulated β3ARs, improved chronic post-MI LV dysfunction, enriching the myocardium with BDNF. Last, BRL-37344-imparted benefits were nearly abolished in isolated I/R injured myoBDNF KO hearts.BDNF loss underscores chronic postischemic heart failure. TrkB agonists can improve ischemic LV dysfunction via replenished myocardial BDNF content. Direct cardiac β3AR stimulation, or β-blockers (via upregulated β3AR), is another BDNF-based means to fend off chronic postischemic heart failure.","['brain-derived neurotrophic factor', 'cardiac disorders', 'heart failure', 'myocardial ischemia', 'receptors, adrenergic']",,"['ischemia', 'reperfusion']"
36883479,Nitrative Modification of Caveolin-3: A Novel Mechanism of Cardiac Insulin Resistance and a Potential Therapeutic Target Against Ischemic Heart Failure in Prediabetic Animals.,"Myocardial insulin resistance is a hallmark of diabetic cardiac injury. However, the underlying molecular mechanisms remain unclear. Recent studies demonstrate that the diabetic heart is resistant to other cardioprotective interventions, including adiponectin and preconditioning. The ""universal"" resistance to multiple therapeutic interventions suggests impairment of the requisite molecule(s) involved in broad prosurvival signaling cascades. Cav (Caveolin) is a scaffolding protein coordinating transmembrane signaling transduction. However, the role of Cav3 in diabetic impairment of cardiac protective signaling and diabetic ischemic heart failure is unknown.Wild-type and gene-manipulated mice were fed a normal diet or high-fat diet for 2 to 12 weeks and subjected to myocardial ischemia and reperfusion. Insulin cardioprotection was determined.Compared with the normal diet group, the cardioprotective effect of insulin was significantly blunted as early as 4 weeks of high-fat diet feeding (prediabetes), a time point where expression levels of insulin-signaling molecules remained unchanged. However, Cav3/insulin receptor-β complex formation was significantly reduced. Among multiple posttranslational modifications altering protein/protein interaction, Cav3 (not insulin receptor-β) tyrosine nitration is prominent in the prediabetic heart. Treatment of cardiomyocytes with 5-amino-3-(4-morpholinyl)-1,2,3-oxadiazolium chloride reduced the signalsome complex and blocked insulin transmembrane signaling. Mass spectrometry identified Tyr73 as the Cav3 nitration site. Phenylalanine substitution of Tyr73 (Cav3Y73F) abolished 5-amino-3-(4-morpholinyl)-1,2,3-oxadiazolium chloride-induced Cav3 nitration, restored Cav3/insulin receptor-β complex, and rescued insulin transmembrane signaling. It is most important that adeno-associated virus 9-mediated cardiomyocyte-specific Cav3Y73F reexpression blocked high-fat diet-induced Cav3 nitration, preserved Cav3 signalsome integrity, restored transmembrane signaling, and rescued insulin-protective action against ischemic heart failure. Last, diabetic nitrative modification of Cav3 at Tyr73 also reduced Cav3/AdipoR1 complex formation and blocked adiponectin cardioprotective signaling.Nitration of Cav3 at Tyr73 and resultant signal complex dissociation results in cardiac insulin/adiponectin resistance in the prediabetic heart, contributing to ischemic heart failure progression. Early interventions preserving Cav3-centered signalsome integrity is an effective novel strategy against diabetic exacerbation of ischemic heart failure.","['caveolin 3', 'diabetes mellitus', 'protein processing, posttranslational', 'reperfusion injury']",,"['ischemia', 'reperfusion']"
36882763,Direct targeting of DOCK4 by miRNA-181d in oxygen-glucose deprivation/reoxygenation-mediated neuronal injury.,"The miRNA-181 (miR-181) family regulates neuronal persistence during cerebral ischemia/reperfusion injury (CI/RI). Since the effect of miR-181d on CI/RI has never been studied, the current work sought to determine the involvement of miR-181d in neuronal apoptosis after brain I/R injury. To replicate in vivo and in vitro CI/RI, a transient middle cerebral artery occlusion (tMCAO) model in rats and an oxygen-glucose deficiency/reoxygenation (OGD/R) model in neuro 2A cells were developed. In both in vivo and in vitro stroke models, the expression of miR-181d was considerably higher. miR-181d suppression reduced apoptosis and oxidative stress in OGD/R-treated neuroblastoma cells, but miR-181d overexpression increased both. Furthermore, it was observed that miR-181d has a direct target in dedicator of cytokinesis 4 (DOCK4). The overexpression of DOCK4 partially overcame cell apoptosis and oxidative stress induced by miR-181d upregulation and OGD/R injury. Furthermore, the DOCK4 rs2074130 mutation was related to lower DOCK4 levels in ischemic stroke (IS) peripheral blood and higher susceptibility to IS. These findings suggest that downregulating miR-181d protects neurons from ischemic damage by targeting DOCK4, implying that the miR-181d/DOCK4 axis might be a novel therapeutic target for IS.","['DOCK4', 'Ischemic stroke', 'OGD/R', 'Polymorphism', 'miRNA-181d']",2022-12-04,"['ischemia', 'reperfusion']"
36882114,Inhibition of MicroRNA-122-5p Relieves Myocardial Ischemia-Reperfusion Injury via SOCS1.," Evidence has shown that microRNA (miR)-122-5p is a diagnostic biomarker of acute myocardial infarction. Here, we aimed to uncover the functions of miR-122-5p in the pathological process of myocardial ischemia-reperfusion injury (MI/RI). An MI/RI model was established by left anterior descending coronary artery ligation in mice. The levels of miR-122-5p, suppressor of cytokine signaling-1 (SOCS1), phosphorylation of Janus kinase 2 (p-JAK2), and signal transducers and activators of transcription (p-STAT3) in the myocardial tissues of mice were measured. Downregulated miR-122-5p or upregulated SOCS1 recombinant adenovirus vectors were injected into mice before MI/RI modeling. The cardiac function, inflammatory response, myocardial infarction area, pathological damage, and cardiomyocyte apoptosis in the myocardial tissues of mice were evaluated. Cardiomyocytes were subjected to hypoxia/reoxygenation (H/R) injury and cardiomyocyte biological function was tested upon transfection of miR-122-5p inhibitor. The target relation between miR-122-5p and SOCS1 was evaluated. miR-122-5p expression and p-JAK2 and p-STAT3 expression were high, and SOCS1 expression was low in the myocardial tissues of MI/RI mice. Decreasing miR-122-5p or increasing SOCS1 expression inactivated the JAK2/STAT3 pathway to alleviate MI/RI by improving cardiac function and reducing inflammatory reaction, myocardial infarction area, pathological damage, and cardiomyocyte apoptosis in mice. Silencing of SOCS1 reversed depleted miR-122-5p-induced cardioprotection for MI/RI mice. In vitro experiments revealed that the downregulation of miR-122-5p induced proliferative, migratory, and invasive capabilities of H/R cardiomyocytes while inhibiting apoptosis. Mechanically, SOCS1 was a target gene of miR-122-5p. Our study summarizes that inhibition of miR-122-5p induces SOCS1 expression, thereby relieving MI/RI in mice.",[],,"['ischemia', 'reperfusion']"
36881980,Dexmedetomidine attenuates hepatic ischemia-reperfusion injury-induced apoptosis via reducing oxidative stress and endoplasmic reticulum stress.,"Dexmedetomidine (DEX) affords a hepatoprotective effect during ischemia-reperfusion (IR) injury (IRI); however, the underlying mechanism remains elusive. In this work, using a rat liver IR model and a BRL-3A cell hypoxia-reoxygenation (HR) model, we explored whether DEX protects the liver against IRI by decreasing oxidative stress (OS), endoplasmic reticulum stress (ERS), and apoptotic pathways. We found that DEX significantly increased SOD and GSH activity while decreasing ROS and MDA levels in BRL-3A cells, successfully preventing HR-induced OS damage. DEX administration reduced JNK, ERK, and P38 phosphorylation and blocked HR-induced MAPK signaling pathway activation. Additionally, DEX administration reduced the expression of GRP78, IRE1α, XBP1, TRAF2, and CHOP, which reduced HR-induced ERS. NAC prevented the MAPK pathway from being activated and inhibited the ERS pathway. Further research showed that DEX significantly reduced HR-induced apoptosis by suppressing the expression of Bax/Bcl-2 and cleaved caspase-3. Similarly, animal studies demonstrated DEX exerted a protective effect of the liver by alleviating histopathological injury and enhancing liver function, mechanically DEX reduced cell apoptosis in liver tissue by reducing oxidative stress and ERS. In conclusion, DEX mitigates OS and ERS during IR, thereby suppressing cell apoptosis, thus providing protection to the liver.","['Apoptosis', 'Dexmedetomidine', 'Endoplasmic reticulum stress', 'Ischemia-reperfusion', 'Liver', 'Oxidative stress']",2023-01-22,"['ischemia', 'reperfusion']"
36881691,Cephalic electroacupuncture restores learning and memory in rats with induced ischemic stroke via inhibition of NF-κB nuclear translocation.,"Inflammatory responses in the brain contribute to cognitive deficits. Nuclear factor-κB (NF-κB), a critical transcription factor in inflammatory responses, is activated in post-stroke cognitive deficit. Baihui (DU20) and Shenting (DU24) acupoints, the main acupoints of Du Meridian, are widely used to improve cognitive deficits in Chinese patients with stroke. It has been reported that post-stroke cognitive deficits can be treated by electroacupuncture (EA) but the underlying mechanisms of these effects are unclear. Using the rat middle cerebral artery occlusion cerebral ischemia-reperfusion injury model, we found that EA at these 2 acupoints improved neurological function, decreased cerebral infarct lesion volumes, and ameliorated the inflammatory response in the hippocampal CA1 region. The treatment also ameliorated memory and learning deficits by inhibiting the NF-κB signaling pathway in the ischemic hippocampal CA 1 region. This coincided with downregulation of interleukin-1β, interleukin-6, CD45, and tumor necrosis factor-α. We conclude that EA at these 2 acupoints ameliorates memory and learning deficits following experimental cerebral infarction by inhibiting NF-κB-mediated inflammatory injury in the hippocampal CA1 region.","['\n          Baihui (DU20) and Shenting acupoints (DU24)', 'Cerebral ischemia/reperfusion', 'Electroacupuncture', 'Hippocampal CA1 region', 'Nuclear factor-κB']",,"['ischemia', 'reperfusion']"
36881363,ATPIF1 alleviates oxygen glucose deprivation/reoxygenation-induced astrocyte injury in vitro: A rat model of ischemic brain injury.,"The role of ATPIF1 in ischemic brain injury is rarely reported.This study explored the effect of ATPIF1 on astrocyte activity under oxygen glucose deprivation/reoxygenation (OGD/R).The study sample was randomly allocated into: 1) control group (blank control); 2) OGD/R group (hypoxia for 6 h/reoxygenation for 1 h); 3) siRNA negative control (NC) group (OGD/R model+siRNA NC); and 4) siRNA-ATPIF1 group (OGD/R model+siRNA-ATPIF1). The OGD/R cell model was established from Sprague Dawley (SD) rats to simulate ischemia/reperfusion injury. Cells in the siRNA-ATPIF1 group were treated with siATPIF1. Ultrastructural changes in the mitochondria were observed using transmission electron microscopy (TEM). Apoptosis, cell cycle, reactive oxygen species (ROS), and mitochondrial membrane potential (MMP) were detected with flow cytometry. The protein expression levels of nuclear factor kappa B (NF-κB), B-cell lymphoma 2 (Bcl-2), Bcl-2-associated X (Bax), and caspase-3 were detected with western blot.In the model group, the cell structure and the ridge structure were destroyed, and mitochondria edema, outer membrane damage and vacuole-like lesions were observed. Compared with the control group, the OGD/R group had considerably increased apoptosis, G0/G1 phase, ROS content, MMP, and Bax, caspase-3 and NF-κB protein expression, as well as markedly decreased S phase and Bcl-2 protein expression. Compared with the OGD/R group, the siRNA-ATPIF1 group had considerably decreased apoptosis, G0/G1 phase, ROS content, MMP, and Bax, caspase-3 and NF-κB protein expression, as well as remarkably increased S phase and Bcl-2 protein expression.The inhibition of ATPIF1 may alleviate OGD/R-induced astrocyte injury by regulating the NF-κB signaling pathway, inhibiting apoptosis, and reducing the ROS content and MMP in the rat brain ischemic model.","['ATPIF1', 'NF-κB signaling pathway', 'OGD/R', 'apoptosis', 'astrocytes']",2022-03-22,"['ischemia', 'reperfusion']"
36881362,"Protective effect of basic helix-loop-helix family member e40 on cerebral ischemia/reperfusion injury: Inhibition of apoptosis via repressing the transcription of pleckstrin homology-like domain family A, member 1.","During ischemic stroke treatment, cerebral ischemia/reperfusion (I/R) injury results in neuronal cell death and neurological dysfunctions in brain. Previous studies indicate that basic helix-loop-helix family member e40 (BHLHE40) exerts protective effects on the pathology of neurogenic diseases. However, the protective function of BHLHE40 in I/R is unclear.This study aimed to explore the expression, role and potential mechanism of BHLHE40 after ischemia.We established models of I/R injury in rats and of oxygen-glucose deprivation/reoxygenation (OGD/R) in primary hippocampal neurons. Nissl and terminal deoxynucleotidyl transferase dUTP nick end labeling (TUNEL) staining was performed to detect neuronal injury and apoptosis. Immunofluorescence was used to detect BHLHE40 expression. Cell viability and cell damage measurements were conducted using Cell Counting Kit-8 (CCK-8) assay and lactate dehydrogenase (LDH) assay. The regulation of BHLHE40 to pleckstrin homology-like domain family A, member 1 (PHLDA1) was assessed using the dual-luciferase assay and chromatin immunoprecipitation (ChIP) assay.Cerebral I/R rats exhibited severe neuronal loss and apoptosis in hippocampal cornu Ammonis 1 (CA1) region, accompanied by downregulated BHLHE40 expression at both mRNA and protein levels, indicating that BHLHE40 may regulate the apoptosis of hippocampal neurons. The function of BHLHE40 in neuronal apoptosis during cerebral I/R was further explored by establishing an OGD/R model in vitro. Low expression of BHLHE40 was also observed in neurons treated with OGD/R. The OGD/R administration inhibited cell viability and enhanced cell apoptosis in hippocampal neurons, whereas BHLHE40 overexpression reversed those changes. Mechanistically, we demonstrated that BHLHE40 could repress PHLDA1 transcription by binding to PHLDA1 promoter. The PHLDA1 is a facilitator of neuronal damage in brain I/R injury and its upregulation reversed the effects caused by BHLHE40 overexpression in vitro.The transcription factor BHLHE40 may protect against brain I/R injury through repressing cell damage via regulating PHLDA1 transcription. Thus, BHLHE40 may be a candidate gene for further study of molecular or therapeutic targets for I/R.","['BHLHE40', 'OGD/R', 'PHLDA1', 'apoptosis', 'cerebral I/R injury']",2022-04-25,"['ischemia', 'reperfusion']"
36880874,The landscape of m1A modification and its posttranscriptional regulatory functions in primary neurons.,"Cerebral ischaemia‒reperfusion injury (IRI), during which neurons undergo oxygen-glucose deprivation/reoxygenation (OGD/R), is a notable pathological process in many neurological diseases. N1-methyladenosine (m1A) is an RNA modification that can affect gene expression and RNA stability. The m1A landscape and potential functions of m1A modification in neurons remain poorly understood. We explored RNA (mRNA, lncRNA, and circRNA) m1A modification in normal and OGD/R-treated mouse neurons and the effect of m1A on diverse RNAs. We investigated the m1A landscape in primary neurons, identified m1A-modified RNAs, and found that OGD/R increased the number of m1A RNAs. m1A modification might also affect the regulatory mechanisms of noncoding RNAs, e.g., lncRNA-RNA binding proteins (RBPs) interactions and circRNA translation. We showed that m1A modification mediates the circRNA/lncRNA‒miRNA-mRNA competing endogenous RNA (ceRNA) mechanism and that 3' untranslated region (3'UTR) modification of mRNAs can hinder miRNA-mRNA binding. Three modification patterns were identified, and genes with different patterns had intrinsic mechanisms with potential m1A-regulatory specificity. Systematic analysis of the m1A landscape in normal and OGD/R neurons lays a critical foundation for understanding RNA modification and provides new perspectives and a theoretical basis for treating and developing drugs for OGD/R pathology-related diseases.","['OGD', 'epitranscriptomics', 'genetics', 'genomics', 'm1A modification', 'mouse', 'ncRNA', 'neuron']",2022-12-02,"['ischemia', 'reperfusion']"
36880629,Comparison of hyperbaric oxygen and ozone treatment for ischemia/re-perfusion injury in an experimental testicular torsion model.,"This study aims to compare the effects of medical ozone (MO) therapy and hyperbaric oxygen (HBO) therapy in an experimental testicular torsion model by measuring the oxidant and antioxidant markers and examining the histopathological tissue damage findings.Thirty-two Wistar rats are used and are divided into four groups; (1) sham group (SG), (2) only ischemia/reperfusion (I/R) by testicular torsion, (3) HBO administered group, and (4) MO administered group. No torsion was conducted in the SG. In all other groups, rats underwent testicular torsion followed by detorsion to create an I/R model. After I/R, HBO was injected in the HBO group, and in the MO group, intraperitoneal ozone was applied. At the end of 1 week, testicular tissues were obtained for biochemical analyzes and histopathological examinations. Biochemically, malondialdehyde (MDA) levels were measured for oxidant activity, and superoxide dismutase (SOD) and glutathione peroxidase (GSH-Px) levels were measured for antioxidant activity. Furthermore, the testicles were evaluated histopathologically.Both HBO and MO have significantly decreased MDA levels, compared with sham and I/R groups, resulting in decreased oxidation effects. The antioxidant GSH-Px levels in the HBO and MO groups were significantly higher than in the sham and I/R groups. In addition, the antioxidant SOD levels in the HBO group were significantly higher than sham, I/R, and MO groups. Therefore, the antioxidant effect of HBO was observed to be superior to MO, specifically considering SOD levels. Histopathologically, there was no significant difference between the groups (p>0.05).The study may extrapolate that both HBO and MO are antioxidant agents that can be used in testicular torsion. HBO treatment might improve the cellular antioxidant capacity due to increased antioxidant marker levels more than MO therapy. However, further studies are needed with a larger sample size.",[],,"['ischemia', 'reperfusion']"
36880349,Targeting VCAM-1: a therapeutic opportunity for vascular damage.,"The vascular cell adhesion molecule (VCAM-1) is a transmembrane sialoglycoprotein detected in activated endothelial and vascular smooth muscle cells involved in the adhesion and transmigration of inflammatory cells into damaged tissue. Widely used as a pro-inflammatory marker, its potential role as a targeting molecule has not been thoroughly explored.We discuss the current evidence supporting the potential targeting of VCAM-1 in atherosclerosis, diabetes, hypertension and ischemia/reperfusion injury.There is emerging evidence that VCAM-1 is more than a biomarker and may be a promising therapeutic target for vascular diseases. While there are neutralizing antibodies that allow preclinical research, the development of pharmacological tools to activate or inhibit this protein are required to thoroughly assess its therapeutic potential.","['VCAM-1', 'cardiovascular diseases', 'inflammation', 'therapeutic target', 'vascular damage']",,"['ischemia', 'reperfusion']"
36880246,[Effects of tropomyosin 3 on pyroptosis of cardiomyocytes and fibroblast activation induced by hypoxia/reoxygenation in rats].,"To explore the role of tropomyosin 3 (TPM3) in hypoxia/reoxygenation (H/R)-induced cardiomyocyte pyroptosis and fibroblast activation.Rat cardiomyocytes (H9c2 cells) were treated with H/R method to simulate myocardial ischemia/reperfusion (I/R) injury, and cell proliferation activity was evaluated with cell counting kit-8 (CCK8). The expression of TPM3 mRNA and protein was detected by quantitative real-time polymerase chain reaction (RT-qPCR) and Western blotting. H9c2 cells with stable TPM3-short hairpin RNA (shRNA) expression were constructed and treated with H/R (hypoxia for 3 hours, and reoxygenation for 4 hours). The expression of TPM3 was measured by RT-qPCR. The expressions of TPM3, pyroptosis-related proteins including caspase-1, NOD-like receptor protein 3 (NLRP3) and Gasdermin family proteins-N (GSDMD-N) were measured by Western blotting. The expression of caspase-1 was also observed by immunofluorescence assay. The levels of human interleukins (IL-1β, IL-18) in the supernatant were determined by enzyme-linked immunosorbent assay (ELISA) to elucidate the effect of sh-TPM3 on pyroptosis of cardiomyocytes. Rat myocardial fibroblasts were incubated with the above cell supernatant, and the expressions of human collagen I, collagen III, matrix metalloproteinase-2 (MMP-2), and matrix metalloproteinase inhibitor 2 (TIMP2) were detected by Western blotting to determine the effect of TPM3-interfered cardiomyocytes on the activation of fibroblasts under H/R conditions.Compared with the control group, H/R treatment for 4 hours significantly decreased the survival rate of H9c2 cells [(25.81±1.90)% vs. (99.40±5.54)%, P < 0.01], promoted the expression of TPM3 mRNA and protein [TPM3/GAPDH (2-ΔΔCt): 3.87±0.50 vs. 1, TPM3/β-Tubulin: 0.45±0.05 vs. 0.14±0.01, both P < 0.01], and promoted the expressions of caspase-1, NLRP3, GSDMD-N, and the enhanced release of cytokines IL-1β and IL-18 [cleaved caspase-1/caspase-1: 0.89±0.04 vs. 0.42±0.03, NLRP3/β-Tubulin: 0.39±0.03 vs. 0.13±0.02, GSDMD-N/β-Tubulin: 0.69±0.05 vs. 0.21±0.02, IL-1β (μg/L): 13.84±1.89 vs. 4.31±0.33, IL-18 (μg/L): 17.56±1.94 vs. 5.36±0.63, all P < 0.01]. However, compared with the H/R group, sh-TPM3 significantly weakened the promoting effects of H/R on these proteins and cytokines [cleaved caspase-1/caspase-1: 0.57±0.05 vs. 0.89±0.04, NLRP3/β-Tubulin: 0.25±0.04 vs. 0.39±0.03, GSDMD-N/β-Tubulin: 0.27±0.03 vs. 0.69±0.05, IL-1β (μg/L): 8.56±1.22 vs. 13.84±1.89, IL-18 (μg/L): 9.34±1.04 vs. 17.56±1.94, all P < 0.01]. In addition, the expressions of collagen I, collagen III, TIMP2, and MMP-2 in myocardial fibroblasts were significantly increased by the cultured supernatants from the H/R group (collagen I/β-Tubulin: 0.62±0.05 vs. 0.09±0.01, collagen III/β-tubulin: 0.44±0.03 vs. 0.08±0.00, TIMP2/β-tubulin: 0.73±0.04 vs. 0.20±0.03, TIMP2/β-Tubulin: 0.74±0.04 vs. 0.17±0.01, all P < 0.01). However, these boosting effects were weakened by sh-TPM3 (collagen I/β-Tubulin: 0.18±0.01 vs. 0.62±0.05, collagen III/β-Tubulin: 0.21±0.03 vs. 0.44±0.03, TIMP2/β-Tubulin: 0.37±0.03 vs. 0.73±0.04, TIMP2/β-Tubulin: 0.45±0.03 vs. 0.74±0.04, all P < 0.01).Interference with TPM3 can alleviate H/R-induced cardiomyocyte pyroptosis and fibroblast activation, suggesting that TPM3 may be a potential target of myocardial I/R injury.",[],,"['ischemia', 'reperfusion']"
36879557,TLR4 Enhances Cerebral Ischemia/Reperfusion Injury via Regulating NLRP3 Inflammasome and Autophagy.,"Ischemic stroke is a kind of central nervous disease characterized by high morbidity, high mortality, and high disability. Inflammation and autophagy play important roles in cerebral ischemia/reperfusion (CI/R) injury. The present study characterizes the effects of TLR4 activation on inflammation and autophagy in CI/R injury. An in vivo CI/R rat injury model and an in vitro hypoxia/reoxygenation (H/R) SH-SY5Y cell model were established. Brain infarction size, neurological function, cell apoptosis, inflammatory mediators' levels, and gene expression were measured. Infarction, neurological dysfunction, and neural cell apoptosis were induced in CI/R rats or in H/R-induced cells. The expression levels of NLRP3, TLR4, LC3, TNF-α, interleukin-1 (IL-1), interleukin-6 (IL-6), and interleukin-18 (IL-18) clearly increased in I/R rats or in H/R-induced cells, while TLR4 knockdown significantly suppressed NLRP3, TLR4, LC3, TNF-α, and interleukin-1/6/18 (IL-1/6/18) in H/R-induced cells, as well as cell apoptosis. These data indicate that TLR4 upregulation induced CI/R injury via stimulating NLRP3 inflammasome and autophagy. Therefore, TLR4, is a potential therapeutic target to improve management of ischemic stroke.",[],2022-06-01,"['ischemia', 'reperfusion']"
36879554,An extensive evaluation of hepatic markers of damage and regeneration in controlled and uncontrolled donation after circulatory death.,"Livers from donations after circulatory death (DCDs) are very sensitive to ischemia/reperfusion injury and thus need careful reconditioning, such as normothermic regional perfusion (NRP). So far, its impact on DCDs has not been thoroughly investigated. This pilot cohort study aimed to explore the NRP impact on liver function by evaluating dynamic changes of circulating markers and hepatic gene expression in 9 uncontrolled DCDs (uDCDs) and 10 controlled DCDs. At NRP start, controlled DCDs had lower plasma levels of inflammatory and liver damage markers, including α-glutathione s-transferase, sorbitol-dehydrogenase, malate dehydrogenase 1, liver-type arginase-1, and keratin-18, but higher levels of osteopontin, sFas, flavin mononucleotide, and succinate than uDCDs. During 4-hour NRP, some damage and inflammatory markers increased in both groups, while IL-6, HGF, and osteopontin increased only in uDCDs. At the NRP end, the tissue expression of early transcriptional regulators, apoptosis, and autophagy mediators was higher in uDCDs than in controlled DCDs. In conclusion, despite initial differences in liver damage biomarkers, the uDCD group was characterized by a major gene expression of regenerative and repair factors after the NRP procedure. Correlative analysis among circulating/tissue biomarkers and the tissue congestion/necrosis degree revealed new potential candidate biomarkers.",[],2022-09-14,"['ischemia', 'reperfusion']"
